bandwidth_saved_percent,compression_ratio,detector_retention,image,image_index,inference_latency_ms,keep_ratio,lpips,object_retention,psnr,region_preservation,relevance_retention,semantic_token_count,semantic_utility_score,ssim,total_token_count,variant
98.95,94.8204,0.783753,datasets\sentinel2_500_patch\images\sentinel2_patch_00407.png,408,608.3937,0.8,0.572716,1.0,20.4855,0.797386,0.819892,3277,85.7218,0.7926,4096,without_detail_term
98.98,97.8245,0.986753,datasets\sentinel2_500_patch\images\sentinel2_patch_00408.png,409,613.3928,0.8,0.608639,0.5,20.4923,1.0,1.0,3277,84.4701,0.8381,4096,full_detail_aware
98.97,97.5461,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00408.png,409,582.4256,0.8,0.607606,0.5,20.4835,1.0,1.0,3277,85.0,0.8369,4096,without_detail_term
98.93,93.0545,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00409.png,410,613.6325,0.8,0.573738,1.0,24.7166,1.0,1.0,3277,100.0,0.8676,4096,full_detail_aware
98.92,92.8181,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00409.png,410,605.6736,0.8,0.573119,1.0,24.6744,1.0,1.0,3277,100.0,0.8662,4096,without_detail_term
99.03,102.6632,0.748648,datasets\sentinel2_500_patch\images\sentinel2_patch_00410.png,411,599.1627,0.8,0.611421,1.0,16.6819,0.99537,0.749015,3277,84.8799,0.6872,4096,full_detail_aware
99.03,102.8795,0.744502,datasets\sentinel2_500_patch\images\sentinel2_patch_00410.png,411,548.8253,0.8,0.610611,1.0,16.6045,0.99537,0.744655,3277,84.6269,0.684,4096,without_detail_term
99.02,101.8563,0.728474,datasets\sentinel2_500_patch\images\sentinel2_patch_00411.png,412,577.4572,0.8,0.609312,1.0,15.4332,1.0,0.726621,3277,83.6714,0.6224,4096,full_detail_aware
99.02,101.7696,0.726644,datasets\sentinel2_500_patch\images\sentinel2_patch_00411.png,412,610.3651,0.8,0.609406,1.0,15.4082,1.0,0.724568,3277,83.5571,0.6207,4096,without_detail_term
99.03,103.3071,0.72534,datasets\sentinel2_500_patch\images\sentinel2_patch_00412.png,413,598.8006,0.8,0.608952,1.0,19.9986,0.386719,0.725161,3277,77.384,0.8765,4096,full_detail_aware
99.04,103.8028,0.722686,datasets\sentinel2_500_patch\images\sentinel2_patch_00412.png,413,597.651,0.8,0.608546,1.0,19.965,0.382812,0.721564,3277,77.1668,0.8758,4096,without_detail_term
99.32,146.7557,0.780952,datasets\sentinel2_500_patch\images\sentinel2_patch_00413.png,414,514.3579,0.8,0.456162,1.0,29.7086,0.904762,0.775252,3277,85.7908,0.889,4096,full_detail_aware
99.32,146.695,0.780607,datasets\sentinel2_500_patch\images\sentinel2_patch_00413.png,414,498.7984,0.8,0.458026,1.0,29.7114,0.904762,0.774886,3277,85.7696,0.8886,4096,without_detail_term
99.25,133.2693,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00414.png,415,497.5227,0.8,0.371869,0.8,26.9138,0.92402,1.0,3277,93.2402,0.9253,4096,full_detail_aware
99.26,134.4634,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00414.png,415,463.4557,0.8,0.372107,0.8,26.9108,0.92402,1.0,3277,93.2402,0.9253,4096,without_detail_term
99.17,119.9253,0.955749,datasets\sentinel2_500_patch\images\sentinel2_patch_00415.png,416,487.1048,0.8,0.450651,0.827586,23.0016,0.786133,0.945587,3277,89.8306,0.927,4096,full_detail_aware
99.17,120.0312,0.955748,datasets\sentinel2_500_patch\images\sentinel2_patch_00415.png,416,489.6389,0.8,0.450663,0.827586,23.0017,0.786133,0.945586,3277,89.8306,0.927,4096,without_detail_term
99.02,101.9817,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00416.png,417,564.9367,0.8,0.557535,1.0,21.609,1.0,1.0,3277,100.0,0.9298,4096,full_detail_aware
99.02,101.7933,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00416.png,417,579.7018,0.8,0.55747,1.0,21.6094,1.0,1.0,3277,100.0,0.9298,4096,without_detail_term
99.01,101.1325,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00417.png,418,557.2794,0.8,0.571318,1.0,21.5483,1.0,1.0,3277,100.0,0.9252,4096,full_detail_aware
99.01,101.3363,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00417.png,418,543.1336,0.8,0.572299,1.0,21.541,1.0,1.0,3277,100.0,0.9251,4096,without_detail_term
99.01,101.4545,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00418.png,419,597.7326,0.8,0.603159,1.0,19.1926,1.0,1.0,3277,100.0,0.9135,4096,full_detail_aware
99.01,101.521,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00418.png,419,566.7623,0.8,0.603162,1.0,19.1927,1.0,1.0,3277,100.0,0.9135,4096,without_detail_term
99.01,100.6856,0.729539,datasets\sentinel2_500_patch\images\sentinel2_patch_00419.png,420,591.7145,0.8,0.623652,1.0,19.8979,0.407227,0.721539,3277,77.6846,0.8612,4096,full_detail_aware
99.01,101.1707,0.731442,datasets\sentinel2_500_patch\images\sentinel2_patch_00419.png,420,569.5813,0.8,0.624378,1.0,19.7963,0.416992,0.728162,3277,77.9909,0.8579,4096,without_detail_term
99.0,99.6435,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00420.png,421,586.1458,0.8,0.531345,1.0,19.1504,1.0,1.0,3277,100.0,0.8157,4096,full_detail_aware
99.0,99.8866,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00420.png,421,595.1562,0.8,0.531195,1.0,19.1584,1.0,1.0,3277,100.0,0.816,4096,without_detail_term
99.33,148.3461,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00421.png,422,575.4928,0.8,0.226551,0.5,33.9868,1.0,1.0,3277,85.0,0.9469,4096,full_detail_aware
99.33,149.6373,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00421.png,422,563.3724,0.8,0.226892,0.5,33.9889,1.0,1.0,3277,85.0,0.9469,4096,without_detail_term
99.13,115.1654,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00422.png,423,528.8083,0.8,0.237238,0.222222,28.4985,1.0,1.0,3277,76.6667,0.9346,4096,full_detail_aware
99.13,115.1654,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00422.png,423,511.3837,0.8,0.236652,0.222222,28.5009,1.0,1.0,3277,76.6667,0.9346,4096,without_detail_term
99.11,112.4948,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00423.png,424,578.3898,0.8,0.297538,1.0,25.2093,1.0,1.0,3277,100.0,0.9288,4096,full_detail_aware
99.11,112.3662,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00423.png,424,577.0144,0.8,0.297538,1.0,25.2093,1.0,1.0,3277,100.0,0.9288,4096,without_detail_term
99.02,101.727,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00424.png,425,620.5414,0.8,0.45994,1.0,24.4645,1.0,1.0,3277,100.0,0.9367,4096,full_detail_aware
99.02,101.8865,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00424.png,425,626.383,0.8,0.459973,1.0,24.4632,1.0,1.0,3277,100.0,0.9367,4096,without_detail_term
99.02,101.9963,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00425.png,426,634.0266,0.8,0.509338,0.958333,24.1545,1.0,1.0,3277,98.75,0.9302,4096,full_detail_aware
99.02,101.8639,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00425.png,426,653.8297,0.8,0.509249,0.958333,24.1511,1.0,1.0,3277,98.75,0.9301,4096,without_detail_term
99.04,103.7681,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00426.png,427,639.9964,0.8,0.510953,1.0,21.2743,1.0,1.0,3277,100.0,0.9131,4096,full_detail_aware
99.04,103.7681,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00426.png,427,631.2744,0.8,0.511585,1.0,21.2731,1.0,1.0,3277,100.0,0.9131,4096,without_detail_term
98.99,99.0334,0.865028,datasets\sentinel2_500_patch\images\sentinel2_patch_00427.png,428,604.4545,0.8,0.566689,1.0,21.657,1.0,0.850565,3277,91.6124,0.8413,4096,full_detail_aware
98.99,99.0922,0.867083,datasets\sentinel2_500_patch\images\sentinel2_patch_00427.png,428,589.729,0.8,0.565601,1.0,21.6309,1.0,0.852592,3277,91.7352,0.84,4096,without_detail_term
99.04,104.1256,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00428.png,429,591.7735,0.8,0.660934,1.0,17.5007,1.0,1.0,3277,100.0,0.7172,4096,full_detail_aware
99.04,104.5188,0.916115,datasets\sentinel2_500_patch\images\sentinel2_patch_00428.png,429,601.6619,0.8,0.674286,1.0,16.6427,1.0,0.920478,3277,95.0541,0.6962,4096,without_detail_term
98.99,98.9058,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00429.png,430,650.0519,0.8,0.569284,1.0,20.7733,1.0,1.0,3277,100.0,0.8271,4096,full_detail_aware
98.98,98.4907,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00429.png,430,674.1165,0.8,0.571356,1.0,20.4716,1.0,1.0,3277,100.0,0.8225,4096,without_detail_term
99.01,101.1284,0.875896,datasets\sentinel2_500_patch\images\sentinel2_patch_00430.png,431,638.7852,0.8,0.611475,1.0,19.465,1.0,0.894221,3277,92.9203,0.7538,4096,full_detail_aware
99.02,101.5584,0.878906,datasets\sentinel2_500_patch\images\sentinel2_patch_00430.png,431,664.5096,0.8,0.614622,1.0,19.268,1.0,0.899639,3277,93.149,0.7474,4096,without_detail_term
99.0,99.9572,0.944329,datasets\sentinel2_500_patch\images\sentinel2_patch_00431.png,432,615.4146,0.8,0.650143,1.0,19.0248,0.996094,0.966372,3277,97.0615,0.7842,4096,full_detail_aware
99.0,100.3197,0.968964,datasets\sentinel2_500_patch\images\sentinel2_patch_00431.png,432,640.6785,0.8,0.65339,1.0,18.6634,1.0,0.989113,3277,98.5408,0.7744,4096,without_detail_term
99.02,101.8338,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00432.png,433,600.2426,0.8,0.670351,1.0,17.9698,1.0,1.0,3277,100.0,0.7586,4096,full_detail_aware
99.02,102.1581,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00432.png,433,633.6997,0.8,0.672417,1.0,17.7944,1.0,1.0,3277,100.0,0.7538,4096,without_detail_term
99.02,101.7678,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00433.png,434,597.1146,0.8,0.641858,1.0,18.9028,1.0,1.0,3277,100.0,0.7895,4096,full_detail_aware
99.02,101.8817,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00433.png,434,658.0597,0.8,0.649434,1.0,18.5645,1.0,1.0,3277,100.0,0.7822,4096,without_detail_term
99.04,103.7802,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00434.png,435,592.0374,0.8,0.727632,1.0,17.9792,1.0,1.0,3277,100.0,0.7959,4096,full_detail_aware
99.03,103.4824,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00434.png,435,637.9793,0.8,0.729286,1.0,18.129,1.0,1.0,3277,100.0,0.7973,4096,without_detail_term
99.04,104.6339,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00435.png,436,606.5211,0.8,0.731445,1.0,18.7086,1.0,1.0,3277,100.0,0.766,4096,full_detail_aware
99.04,104.4566,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00435.png,436,659.0741,0.8,0.735794,1.0,18.4578,1.0,1.0,3277,100.0,0.7616,4096,without_detail_term
98.96,95.9206,0.873822,datasets\sentinel2_500_patch\images\sentinel2_patch_00436.png,437,666.8703,0.8,0.709054,1.0,18.3388,0.750977,0.904706,3277,90.5568,0.7879,4096,full_detail_aware
98.96,95.7191,0.875249,datasets\sentinel2_500_patch\images\sentinel2_patch_00436.png,437,658.1898,0.8,0.71068,1.0,18.3672,0.774414,0.906879,3277,90.8917,0.7886,4096,without_detail_term
98.97,96.6771,0.822032,datasets\sentinel2_500_patch\images\sentinel2_patch_00437.png,438,678.0309,0.8,0.632818,1.0,20.1483,0.490234,0.80778,3277,83.9392,0.8423,4096,full_detail_aware
98.97,96.8746,0.828628,datasets\sentinel2_500_patch\images\sentinel2_patch_00437.png,438,623.6823,0.8,0.632974,1.0,20.1016,0.507812,0.814506,3277,84.5134,0.8409,4096,without_detail_term
98.96,95.9394,0.81906,datasets\sentinel2_500_patch\images\sentinel2_patch_00438.png,439,631.5484,0.8,0.696417,1.0,19.3593,0.267578,0.79873,3277,81.4128,0.7819,4096,full_detail_aware
98.96,96.4953,0.855604,datasets\sentinel2_500_patch\images\sentinel2_patch_00438.png,439,669.3454,0.8,0.697653,1.0,19.3348,0.319336,0.834487,3277,84.1072,0.7804,4096,without_detail_term
98.94,94.4222,0.932049,datasets\sentinel2_500_patch\images\sentinel2_patch_00439.png,440,619.1774,0.8,0.731145,1.0,19.1675,0.457031,0.924508,3277,90.3424,0.8191,4096,full_detail_aware
98.95,94.9778,0.965509,datasets\sentinel2_500_patch\images\sentinel2_patch_00439.png,440,673.8233,0.8,0.732623,1.0,19.1816,0.501953,0.950993,3277,92.6598,0.8182,4096,without_detail_term
98.96,95.9554,0.909303,datasets\sentinel2_500_patch\images\sentinel2_patch_00440.png,441,645.5663,0.8,0.687268,1.0,17.99,0.688477,0.912788,3277,91.5127,0.7878,4096,full_detail_aware
98.96,96.3102,0.914984,datasets\sentinel2_500_patch\images\sentinel2_patch_00440.png,441,664.1804,0.8,0.685943,1.0,18.0651,0.691406,0.91854,3277,91.8842,0.7901,4096,without_detail_term
98.95,95.2203,0.99816,datasets\sentinel2_500_patch\images\sentinel2_patch_00441.png,442,606.5095,0.8,0.667779,1.0,17.7423,1.0,0.99657,3277,99.8578,0.8116,4096,full_detail_aware
98.95,95.552,0.999674,datasets\sentinel2_500_patch\images\sentinel2_patch_00441.png,442,590.885,0.8,0.666681,1.0,17.6889,1.0,0.998308,3277,99.9531,0.8071,4096,without_detail_term
98.96,96.4389,0.917508,datasets\sentinel2_500_patch\images\sentinel2_patch_00442.png,443,635.4325,0.8,0.697965,1.0,18.3205,0.795898,0.922184,3277,93.103,0.81,4096,full_detail_aware
98.96,96.0209,0.898849,datasets\sentinel2_500_patch\images\sentinel2_patch_00442.png,443,651.2037,0.8,0.699749,1.0,18.4435,0.75293,0.905488,3277,91.593,0.8102,4096,without_detail_term
98.98,97.6502,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00443.png,444,694.5253,0.8,0.73934,1.0,18.6001,0.993164,0.999167,3277,99.915,0.7912,4096,full_detail_aware
98.97,97.251,0.966772,datasets\sentinel2_500_patch\images\sentinel2_patch_00443.png,444,684.8749,0.8,0.742337,1.0,18.5621,0.926758,0.975825,3277,97.455,0.7913,4096,without_detail_term
98.99,98.5552,0.794826,datasets\sentinel2_500_patch\images\sentinel2_patch_00444.png,445,613.7076,0.8,0.687048,1.0,18.5561,0.282227,0.794689,3277,80.5091,0.8388,4096,full_detail_aware
98.98,98.4965,0.799063,datasets\sentinel2_500_patch\images\sentinel2_patch_00444.png,445,701.7479,0.8,0.693403,1.0,18.631,0.263672,0.799196,3277,80.5832,0.8378,4096,without_detail_term
98.98,98.028,0.793119,datasets\sentinel2_500_patch\images\sentinel2_patch_00445.png,446,577.4468,0.8,0.633657,1.0,18.1593,0.500977,0.782408,3277,82.3827,0.8069,4096,full_detail_aware
98.98,98.3911,0.801492,datasets\sentinel2_500_patch\images\sentinel2_patch_00445.png,446,660.0108,0.8,0.636725,1.0,18.1525,0.522461,0.791156,3277,83.1074,0.805,4096,without_detail_term
98.97,97.1994,0.722008,datasets\sentinel2_500_patch\images\sentinel2_patch_00446.png,447,609.8389,0.8,0.637774,1.0,18.5048,0.371094,0.722046,3277,77.0322,0.7974,4096,full_detail_aware
98.97,97.4084,0.797014,datasets\sentinel2_500_patch\images\sentinel2_patch_00446.png,447,669.2918,0.8,0.640162,1.0,18.487,0.479492,0.797225,3277,82.62,0.7966,4096,without_detail_term
98.98,98.2131,0.841216,datasets\sentinel2_500_patch\images\sentinel2_patch_00447.png,448,614.2939,0.8,0.675103,1.0,19.2226,0.470703,0.836489,3277,85.0854,0.8265,4096,full_detail_aware
98.99,98.6429,0.773109,datasets\sentinel2_500_patch\images\sentinel2_patch_00447.png,448,623.1604,0.8,0.677485,1.0,19.239,0.37207,0.769439,3277,80.0338,0.8265,4096,without_detail_term
98.96,95.7989,0.819357,datasets\sentinel2_500_patch\images\sentinel2_patch_00448.png,449,712.2042,0.8,0.638038,1.0,20.4783,0.470703,0.826564,3277,84.0126,0.8576,4096,full_detail_aware
98.96,96.0295,0.844919,datasets\sentinel2_500_patch\images\sentinel2_patch_00448.png,449,642.134,0.8,0.63817,1.0,20.3928,0.507812,0.848835,3277,85.8516,0.856,4096,without_detail_term
98.95,95.3837,0.744352,datasets\sentinel2_500_patch\images\sentinel2_patch_00449.png,450,639.405,0.8,0.623682,1.0,20.5912,0.321289,0.743225,3277,77.8515,0.8528,4096,full_detail_aware
98.96,95.7472,0.754779,datasets\sentinel2_500_patch\images\sentinel2_patch_00449.png,450,605.2641,0.8,0.626138,1.0,20.6621,0.337891,0.756865,3277,78.7073,0.8548,4096,without_detail_term
98.97,96.7496,0.819316,datasets\sentinel2_500_patch\images\sentinel2_patch_00450.png,451,692.9693,0.8,0.679567,1.0,17.827,0.475586,0.837756,3277,84.2836,0.7948,4096,full_detail_aware
98.97,97.0291,0.731445,datasets\sentinel2_500_patch\images\sentinel2_patch_00450.png,451,611.4161,0.8,0.677432,1.0,17.8321,0.359375,0.748801,3277,77.8276,0.7932,4096,without_detail_term
98.98,98.1274,0.938627,datasets\sentinel2_500_patch\images\sentinel2_patch_00451.png,452,593.3893,0.8,0.697063,1.0,19.2453,0.908203,0.941579,3277,95.4587,0.8346,4096,full_detail_aware
98.98,98.0694,0.971887,datasets\sentinel2_500_patch\images\sentinel2_patch_00451.png,452,669.135,0.8,0.699054,1.0,19.1972,0.986328,0.975533,3277,98.2494,0.8327,4096,without_detail_term
99.0,99.6309,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00452.png,453,703.5654,0.8,0.721112,1.0,19.1335,1.0,1.0,3277,100.0,0.7854,4096,full_detail_aware
99.0,99.7618,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00452.png,453,667.9864,0.8,0.729135,1.0,18.509,1.0,1.0,3277,100.0,0.7683,4096,without_detail_term
99.02,102.1992,0.979642,datasets\sentinel2_500_patch\images\sentinel2_patch_00453.png,454,575.2289,0.8,0.611791,1.0,18.4192,1.0,1.0,3277,99.1857,0.7558,4096,full_detail_aware
99.02,101.8579,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00453.png,454,659.8936,0.8,0.609578,1.0,18.7723,1.0,1.0,3277,100.0,0.7618,4096,without_detail_term
99.01,101.0425,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00454.png,455,579.791,0.8,0.624045,1.0,19.6431,1.0,1.0,3277,100.0,0.7518,4096,full_detail_aware
99.01,101.2344,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00454.png,455,643.8953,0.8,0.624402,0.964286,19.2406,1.0,1.0,3277,98.9286,0.743,4096,without_detail_term
99.0,99.8739,0.972143,datasets\sentinel2_500_patch\images\sentinel2_patch_00455.png,456,622.8097,0.8,0.632735,0.947368,19.349,1.0,1.0,3277,97.3068,0.7907,4096,full_detail_aware
99.0,100.3447,0.985559,datasets\sentinel2_500_patch\images\sentinel2_patch_00455.png,456,603.8649,0.8,0.633263,0.894737,18.9851,1.0,1.0,3277,96.2644,0.7834,4096,without_detail_term
98.97,96.9074,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00456.png,457,645.3395,0.8,0.5868,0.904762,19.486,1.0,1.0,3277,97.1429,0.8091,4096,full_detail_aware
98.97,97.2974,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00456.png,457,641.3477,0.8,0.588592,0.857143,19.3081,1.0,1.0,3277,95.7143,0.8052,4096,without_detail_term
98.96,96.1768,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00457.png,458,614.3649,0.8,0.582519,0.9375,19.9987,1.0,1.0,3277,98.125,0.8007,4096,full_detail_aware
98.96,96.601,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00457.png,458,681.2032,0.8,0.583696,1.0,19.8617,1.0,1.0,3277,100.0,0.7979,4096,without_detail_term
99.01,101.2561,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00458.png,459,594.1773,0.8,0.652625,1.0,19.3509,1.0,1.0,3277,100.0,0.7537,4096,full_detail_aware
99.02,101.7876,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00458.png,459,612.1577,0.8,0.664543,0.863636,18.5082,1.0,1.0,3277,95.9091,0.7333,4096,without_detail_term
99.0,99.9892,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00459.png,460,618.8794,0.8,0.740644,1.0,18.5253,1.0,1.0,3277,100.0,0.7726,4096,full_detail_aware
99.0,100.1015,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00459.png,460,649.8254,0.8,0.737467,1.0,18.4097,1.0,1.0,3277,100.0,0.7656,4096,without_detail_term
98.93,93.4697,0.876632,datasets\sentinel2_500_patch\images\sentinel2_patch_00460.png,461,562.889,0.8,0.531012,1.0,22.5894,1.0,0.928605,3277,93.6374,0.8196,4096,full_detail_aware
98.93,93.4332,0.880315,datasets\sentinel2_500_patch\images\sentinel2_patch_00460.png,461,560.1243,0.8,0.531703,1.0,22.3694,1.0,0.931041,3277,93.8334,0.8178,4096,without_detail_term
99.0,100.4069,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00461.png,462,572.3867,0.8,0.599936,1.0,19.2881,1.0,1.0,3277,100.0,0.832,4096,full_detail_aware
99.0,99.682,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00461.png,462,580.3946,0.8,0.585121,1.0,20.9175,1.0,1.0,3277,100.0,0.8583,4096,without_detail_term
98.93,93.643,0.911271,datasets\sentinel2_500_patch\images\sentinel2_patch_00462.png,463,608.6224,0.8,0.539729,1.0,22.2362,1.0,0.940034,3277,95.2515,0.8099,4096,full_detail_aware
98.94,94.2509,0.903231,datasets\sentinel2_500_patch\images\sentinel2_patch_00462.png,463,593.6803,0.8,0.541053,1.0,22.4426,1.0,0.931578,3277,94.7608,0.8118,4096,without_detail_term
98.9,90.6864,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00463.png,464,582.0966,0.8,0.50299,1.0,22.8054,1.0,1.0,3277,100.0,0.8038,4096,full_detail_aware
98.9,90.5995,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00463.png,464,613.7489,0.8,0.505026,1.0,22.8415,1.0,1.0,3277,100.0,0.804,4096,without_detail_term
98.91,92.1053,0.90758,datasets\sentinel2_500_patch\images\sentinel2_patch_00464.png,465,643.956,0.8,0.511774,1.0,21.8464,0.89083,0.904586,3277,93.3032,0.8308,4096,full_detail_aware
98.92,92.2428,0.987815,datasets\sentinel2_500_patch\images\sentinel2_patch_00464.png,465,670.919,0.8,0.512995,1.0,21.9992,0.951965,0.987458,3277,98.7814,0.8315,4096,without_detail_term
98.94,94.182,0.83258,datasets\sentinel2_500_patch\images\sentinel2_patch_00465.png,466,623.5372,0.8,0.515719,1.0,21.3376,0.974194,0.817829,3277,89.4017,0.8374,4096,full_detail_aware
98.94,94.0045,0.830059,datasets\sentinel2_500_patch\images\sentinel2_patch_00465.png,466,647.7124,0.8,0.517167,1.0,21.3444,0.974194,0.814889,3277,89.2421,0.8368,4096,without_detail_term
98.98,98.0625,0.903161,datasets\sentinel2_500_patch\images\sentinel2_patch_00466.png,467,600.1874,0.8,0.575286,1.0,19.24,0.886243,0.941741,3277,93.8237,0.804,4096,full_detail_aware
98.98,97.8041,0.894949,datasets\sentinel2_500_patch\images\sentinel2_patch_00466.png,467,587.466,0.8,0.574524,1.0,19.2394,0.87963,0.933388,3277,93.262,0.804,4096,without_detail_term
98.95,95.1634,0.82524,datasets\sentinel2_500_patch\images\sentinel2_patch_00467.png,468,586.5219,0.8,0.560766,0.862069,21.1571,1.0,0.866655,3277,86.2048,0.822,4096,full_detail_aware
98.95,94.8302,0.829658,datasets\sentinel2_500_patch\images\sentinel2_patch_00467.png,468,596.453,0.8,0.563337,0.827586,21.2488,1.0,0.886173,3277,85.7374,0.8236,4096,without_detail_term
98.93,93.5413,0.756081,datasets\sentinel2_500_patch\images\sentinel2_patch_00468.png,469,601.1693,0.8,0.611752,1.0,20.6043,0.325195,0.778743,3277,79.0701,0.8418,4096,full_detail_aware
98.93,93.6924,0.767731,datasets\sentinel2_500_patch\images\sentinel2_patch_00468.png,469,598.6981,0.8,0.612506,1.0,20.5895,0.355469,0.790619,3277,80.0763,0.8405,4096,without_detail_term
98.97,96.6983,0.782622,datasets\sentinel2_500_patch\images\sentinel2_patch_00469.png,470,578.2879,0.8,0.640992,1.0,19.064,0.56543,0.792475,3277,82.8087,0.8705,4096,full_detail_aware
98.97,96.9075,0.810634,datasets\sentinel2_500_patch\images\sentinel2_patch_00469.png,470,625.427,0.8,0.638934,1.0,18.693,0.555664,0.813324,3277,84.2485,0.8582,4096,without_detail_term
98.97,97.2783,0.997917,datasets\sentinel2_500_patch\images\sentinel2_patch_00470.png,471,606.0366,0.8,0.59084,1.0,20.6384,0.920898,0.988891,3277,98.9035,0.8219,4096,full_detail_aware
98.97,97.2583,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00470.png,471,667.3564,0.8,0.59147,1.0,20.5762,0.922852,0.993172,3277,99.092,0.8195,4096,without_detail_term
98.97,97.5579,0.694511,datasets\sentinel2_500_patch\images\sentinel2_patch_00471.png,472,600.0645,0.8,0.564575,1.0,20.0518,0.227539,0.689348,3277,73.8428,0.7936,4096,full_detail_aware
98.98,97.8081,0.825893,datasets\sentinel2_500_patch\images\sentinel2_patch_00471.png,472,586.2036,0.8,0.56197,1.0,20.1951,0.383789,0.816703,3277,83.2076,0.7945,4096,without_detail_term
98.98,98.5139,0.669487,datasets\sentinel2_500_patch\images\sentinel2_patch_00472.png,473,630.1383,0.8,0.582896,1.0,20.1897,0.211914,0.647449,3277,71.8476,0.8364,4096,full_detail_aware
98.99,99.136,0.702724,datasets\sentinel2_500_patch\images\sentinel2_patch_00472.png,473,619.4062,0.8,0.58409,1.0,20.1034,0.245117,0.681407,3277,74.1883,0.8314,4096,without_detail_term
98.98,98.0132,0.748732,datasets\sentinel2_500_patch\images\sentinel2_patch_00473.png,474,608.7261,0.8,0.578252,0.952381,20.0965,0.514648,0.762701,3277,78.9212,0.8567,4096,full_detail_aware
98.98,98.5017,0.754313,datasets\sentinel2_500_patch\images\sentinel2_patch_00473.png,474,603.1238,0.8,0.578093,1.0,19.9809,0.539062,0.767911,3277,80.9214,0.8518,4096,without_detail_term
98.95,95.6332,0.858679,datasets\sentinel2_500_patch\images\sentinel2_patch_00474.png,475,575.8937,0.8,0.62368,1.0,19.6749,0.71875,0.869709,3277,88.9288,0.863,4096,full_detail_aware
98.95,95.6143,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00474.png,475,647.6191,0.8,0.626174,1.0,19.6341,1.0,1.0,3277,100.0,0.8611,4096,without_detail_term
98.94,94.6351,0.879074,datasets\sentinel2_500_patch\images\sentinel2_patch_00475.png,476,584.4324,0.8,0.641409,1.0,20.1963,0.65625,0.877773,3277,89.2809,0.8656,4096,full_detail_aware
98.94,94.407,0.870172,datasets\sentinel2_500_patch\images\sentinel2_patch_00475.png,476,635.8543,0.8,0.643214,1.0,20.1143,0.652344,0.869145,3277,88.7132,0.8636,4096,without_detail_term
